state,policy,title,url
Pennsylvania,Machine Gunsautomatic Firearms,Machine Gunsautomatic Firearms In Pennsylvania,https://giffords.org/lawcenter/state-laws/machine-gunsautomatic-firearms-in-pennsylvania
Rhode Island,Machine Gunsautomatic Firearms,Machine Gunsautomatic Firearms In Rhode Island,https://giffords.org/lawcenter/state-laws/machine-gunsautomatic-firearms-in-rhode-island
South Carolina,Machine Gunsautomatic Firearms,Machine Gunsautomatic Firearms In South Carolina,https://giffords.org/lawcenter/state-laws/machine-gunsautomatic-firearms-in-south-carolina
South Dakota,Machine Gunsautomatic Firearms,Machine Gunsautomatic Firearms In South Dakota,https://giffords.org/lawcenter/state-laws/machine-gunsautomatic-firearms-in-south-dakota
Tennessee,Machine Gunsautomatic Firearms,Machine Gunsautomatic Firearms In Tennessee,https://giffords.org/lawcenter/state-laws/machine-gunsautomatic-firearms-in-tennessee
Texas,Machine Gunsautomatic Firearms,Machine Gunsautomatic Firearms In Texas,https://giffords.org/lawcenter/state-laws/machine-gunsautomatic-firearms-in-texas
Utah,Machine Gunsautomatic Firearms,Machine Gunsautomatic Firearms In Utah,https://giffords.org/lawcenter/state-laws/machine-gunsautomatic-firearms-in-utah
Vermont,Machine Gunsautomatic Firearms,Machine Gunsautomatic Firearms In Vermont,https://giffords.org/lawcenter/state-laws/machine-gunsautomatic-firearms-in-vermont
Virginia,Machine Gunsautomatic Firearms,Machine Gunsautomatic Firearms In Virginia,https://giffords.org/lawcenter/state-laws/machine-gunsautomatic-firearms-in-virginia
Washington,Machine Gunsautomatic Firearms,Machine Gunsautomatic Firearms In Washington,https://giffords.org/lawcenter/state-laws/machine-gunsautomatic-firearms-in-washington
West Virginia,Machine Gunsautomatic Firearms,Machine Gunsautomatic Firearms In West Virginia,https://giffords.org/lawcenter/state-laws/machine-gunsautomatic-firearms-in-west-virginia
Wisconsin,Machine Gunsautomatic Firearms,Machine Gunsautomatic Firearms In Wisconsin,https://giffords.org/lawcenter/state-laws/machine-gunsautomatic-firearms-in-wisconsin
Wyoming,Machine Gunsautomatic Firearms,Machine Gunsautomatic Firearms In Wyoming,https://giffords.org/lawcenter/state-laws/machine-gunsautomatic-firearms-in-wyoming
Alabama,Maintaining Records Of Gun Sales,Maintaining Records Of Gun Sales In Alabama,https://giffords.org/lawcenter/state-laws/maintaining-records-of-gun-sales-in-alabama/
Alaska,Maintaining Records Of Gun Sales,Maintaining Records Of Gun Sales In Alaska,https://giffords.org/lawcenter/state-laws/maintaining-records-of-gun-sales-in-alaska/
Arizona,Maintaining Records Of Gun Sales,Maintaining Records Of Gun Sales In Arizona,https://giffords.org/lawcenter/state-laws/maintaining-records-of-gun-sales-in-arizona/
Arkansas,Maintaining Records Of Gun Sales,Maintaining Records Of Gun Sales In Arkansas,https://giffords.org/lawcenter/state-laws/maintaining-records-of-gun-sales-in-arkansas
California,Maintaining Records Of Gun Sales,Maintaining Records Of Gun Sales In California,https://giffords.org/lawcenter/state-laws/maintaining-records-of-gun-sales-in-california/
Colorado,Maintaining Records Of Gun Sales,Maintaining Records Of Gun Sales In Colorado,https://giffords.org/lawcenter/state-laws/maintaining-records-of-gun-sales-in-colorado
Connecticut,Maintaining Records Of Gun Sales,Maintaining Records Of Gun Sales In Connecticut,https://giffords.org/lawcenter/state-laws/maintaining-records-of-gun-sales-in-connecticut
Delaware,Maintaining Records Of Gun Sales,Maintaining Records Of Gun Sales In Delaware,https://giffords.org/lawcenter/state-laws/maintaining-records-of-gun-sales-in-delaware
Florida,Maintaining Records Of Gun Sales,Maintaining Records Of Gun Sales In Florida,https://giffords.org/lawcenter/state-laws/maintaining-records-of-gun-sales-in-florida
Georgia,Maintaining Records Of Gun Sales,Maintaining Records Of Gun Sales In Georgia,https://giffords.org/lawcenter/state-laws/maintaining-records-of-gun-sales-in-georgia
Hawaii,Maintaining Records Of Gun Sales,Maintaining Records Of Gun Sales In Hawaii,https://giffords.org/lawcenter/state-laws/maintaining-records-of-gun-sales-in-hawaii
Idaho,Maintaining Records Of Gun Sales,Maintaining Records Of Gun Sales In Idaho,https://giffords.org/lawcenter/state-laws/maintaining-records-of-gun-sales-in-idaho
Illinois,Maintaining Records Of Gun Sales,Maintaining Records Of Gun Sales In Illinois,https://giffords.org/lawcenter/state-laws/maintaining-records-of-gun-sales-in-illinois
Indiana,Maintaining Records Of Gun Sales,Maintaining Records Of Gun Sales In Indiana,https://giffords.org/lawcenter/state-laws/maintaining-records-of-gun-sales-in-indiana
Iowa,Maintaining Records Of Gun Sales,Maintaining Records Of Gun Sales In Iowa,https://giffords.org/lawcenter/state-laws/maintaining-records-of-gun-sales-in-iowa
Kansas,Maintaining Records Of Gun Sales,Maintaining Records Of Gun Sales In Kansas,https://giffords.org/lawcenter/state-laws/maintaining-records-of-gun-sales-in-kansas
Kentucky,Maintaining Records Of Gun Sales,Maintaining Records Of Gun Sales In Kentucky,https://giffords.org/lawcenter/state-laws/maintaining-records-of-gun-sales-in-kentucky
Louisiana,Maintaining Records Of Gun Sales,Maintaining Records Of Gun Sales In Louisiana,https://giffords.org/lawcenter/state-laws/maintaining-records-of-gun-sales-in-louisiana
Maine,Maintaining Records Of Gun Sales,Maintaining Records Of Gun Sales In Maine,https://giffords.org/lawcenter/state-laws/maintaining-records-of-gun-sales-in-maine
Maryland,Maintaining Records Of Gun Sales,Maintaining Records Of Gun Sales In Maryland,https://giffords.org/lawcenter/state-laws/maintaining-records-of-gun-sales-in-maryland
Massachusetts,Maintaining Records Of Gun Sales,Maintaining Records Of Gun Sales In Massachusetts,https://giffords.org/lawcenter/state-laws/maintaining-records-of-gun-sales-in-massachusetts
Michigan,Maintaining Records Of Gun Sales,Maintaining Records Of Gun Sales In Michigan,https://giffords.org/lawcenter/state-laws/maintaining-records-of-gun-sales-in-michigan
Minnesota,Maintaining Records Of Gun Sales,Maintaining Records Of Gun Sales In Minnesota,https://giffords.org/lawcenter/state-laws/maintaining-records-of-gun-sales-in-minnesota
Minnesota,Maintaining Records Of Gun Sales,Maintaining Records Of Gun Sales In Minnesota,https://giffords.org/lawcenter/state-laws/maintaining-records-of-gun-sales-in-minnesota/#identifier_5_15707
Mississippi,Maintaining Records Of Gun Sales,Maintaining Records Of Gun Sales In Mississippi,https://giffords.org/lawcenter/state-laws/maintaining-records-of-gun-sales-in-mississippi
Missouri,Maintaining Records Of Gun Sales,Maintaining Records Of Gun Sales In Missouri,https://giffords.org/lawcenter/state-laws/maintaining-records-of-gun-sales-in-missouri
Montana,Maintaining Records Of Gun Sales,Maintaining Records Of Gun Sales In Montana,https://giffords.org/lawcenter/state-laws/maintaining-records-of-gun-sales-in-montana
Nebraska,Maintaining Records Of Gun Sales,Maintaining Records Of Gun Sales In Nebraska,https://giffords.org/lawcenter/state-laws/maintaining-records-of-gun-sales-in-nebraska
Nevada,Maintaining Records Of Gun Sales,Maintaining Records Of Gun Sales In Nevada,https://giffords.org/lawcenter/state-laws/maintaining-records-of-gun-sales-in-nevada
New Hampshire,Maintaining Records Of Gun Sales,Maintaining Records Of Gun Sales In New Hampshire,https://giffords.org/lawcenter/state-laws/maintaining-records-of-gun-sales-in-new-hampshire
New Jersey,Maintaining Records Of Gun Sales,Maintaining Records Of Gun Sales In New Jersey,https://giffords.org/lawcenter/state-laws/maintaining-records-of-gun-sales-in-new-jersey
New Mexico,Maintaining Records Of Gun Sales,Maintaining Records Of Gun Sales In New Mexico,https://giffords.org/lawcenter/state-laws/maintaining-records-of-gun-sales-in-new-mexico
New York,Maintaining Records Of Gun Sales,Maintaining Records Of Gun Sales In New York,https://giffords.org/lawcenter/state-laws/maintaining-records-of-gun-sales-in-new-york
North Carolina,Maintaining Records Of Gun Sales,Maintaining Records Of Gun Sales In North Carolina,https://giffords.org/lawcenter/state-laws/maintaining-records-of-gun-sales-in-north-carolina
North Dakota,Maintaining Records Of Gun Sales,Maintaining Records Of Gun Sales In North Dakota,https://giffords.org/lawcenter/state-laws/maintaining-records-of-gun-sales-in-north-dakota
Ohio,Maintaining Records Of Gun Sales,Maintaining Records Of Gun Sales In Ohio,https://giffords.org/lawcenter/state-laws/maintaining-records-of-gun-sales-in-ohio
Oklahoma,Maintaining Records Of Gun Sales,Maintaining Records Of Gun Sales In Oklahoma,https://giffords.org/lawcenter/state-laws/maintaining-records-of-gun-sales-in-oklahoma
Oregon,Maintaining Records Of Gun Sales,Maintaining Records Of Gun Sales In Oregon,https://giffords.org/lawcenter/state-laws/maintaining-records-of-gun-sales-in-oregon
Pennsylvania,Maintaining Records Of Gun Sales,Maintaining Records Of Gun Sales In Pennsylvania,https://giffords.org/lawcenter/state-laws/maintaining-records-of-gun-sales-in-pennsylvania
Rhode Island,Maintaining Records Of Gun Sales,Maintaining Records Of Gun Sales In Rhode Island,https://giffords.org/lawcenter/state-laws/maintaining-records-of-gun-sales-in-rhode-island
South Carolina,Maintaining Records Of Gun Sales,Maintaining Records Of Gun Sales In South Carolina,https://giffords.org/lawcenter/state-laws/maintaining-records-of-gun-sales-in-south-carolina
South Dakota,Maintaining Records Of Gun Sales,Maintaining Records Of Gun Sales In South Dakota,https://giffords.org/lawcenter/state-laws/maintaining-records-of-gun-sales-in-south-dakota
Tennessee,Maintaining Records Of Gun Sales,Maintaining Records Of Gun Sales In Tennessee,https://giffords.org/lawcenter/state-laws/maintaining-records-of-gun-sales-in-tennessee
Texas,Maintaining Records Of Gun Sales,Maintaining Records Of Gun Sales In Texas,https://giffords.org/lawcenter/state-laws/maintaining-records-of-gun-sales-in-texas
Utah,Maintaining Records Of Gun Sales,Maintaining Records Of Gun Sales In Utah,https://giffords.org/lawcenter/state-laws/maintaining-records-of-gun-sales-in-utah
Vermont,Maintaining Records Of Gun Sales,Maintaining Records Of Gun Sales In Vermont,https://giffords.org/lawcenter/state-laws/maintaining-records-of-gun-sales-in-vermont
Virginia,Maintaining Records Of Gun Sales,Maintaining Records Of Gun Sales In Virginia,https://giffords.org/lawcenter/state-laws/maintaining-records-of-gun-sales-in-virginia
Washington,Maintaining Records Of Gun Sales,Maintaining Records Of Gun Sales In Washington,https://giffords.org/lawcenter/state-laws/maintaining-records-of-gun-sales-in-washington
Washington Dc,Maintaining Records Of Gun Sales,Maintaining Records Of Gun Sales In Washington Dc,https://giffords.org/lawcenter/state-laws/maintaining-records-of-gun-sales-in-washington-dc/
West Virginia,Maintaining Records Of Gun Sales,Maintaining Records Of Gun Sales In West Virginia,https://giffords.org/lawcenter/state-laws/maintaining-records-of-gun-sales-in-west-virginia
Wisconsin,Maintaining Records Of Gun Sales,Maintaining Records Of Gun Sales In Wisconsin,https://giffords.org/lawcenter/state-laws/maintaining-records-of-gun-sales-in-wisconsin
Wyoming,Maintaining Records Of Gun Sales,Maintaining Records Of Gun Sales In Wyoming,https://giffords.org/lawcenter/state-laws/maintaining-records-of-gun-sales-in-wyoming
Alabama,Mental Health Reporting,Mental Health Reporting In Alabama,https://giffords.org/lawcenter/state-laws/mental-health-reporting-in-alabama/
Alaska,Mental Health Reporting,Mental Health Reporting In Alaska,https://giffords.org/lawcenter/state-laws/mental-health-reporting-in-alaska/
Arizona,Mental Health Reporting,Mental Health Reporting In Arizona,https://giffords.org/lawcenter/state-laws/mental-health-reporting-in-arizona/
Arkansas,Mental Health Reporting,Mental Health Reporting In Arkansas,https://giffords.org/lawcenter/state-laws/mental-health-reporting-in-arkansas
California,Mental Health Reporting,Mental Health Reporting In California,https://giffords.org/lawcenter/state-laws/mental-health-reporting-in-california/
Colorado,Mental Health Reporting,Mental Health Reporting In Colorado,https://giffords.org/lawcenter/state-laws/mental-health-reporting-in-colorado
Connecticut,Mental Health Reporting,Mental Health Reporting In Connecticut,https://giffords.org/lawcenter/state-laws/mental-health-reporting-in-connecticut
Delaware,Mental Health Reporting,Mental Health Reporting In Delaware,https://giffords.org/lawcenter/state-laws/mental-health-reporting-in-delaware
Florida,Mental Health Reporting,Mental Health Reporting In Florida,https://giffords.org/lawcenter/state-laws/mental-health-reporting-in-florida
Georgia,Mental Health Reporting,Mental Health Reporting In Georgia,https://giffords.org/lawcenter/state-laws/mental-health-reporting-in-georgia
Hawaii,Mental Health Reporting,Mental Health Reporting In Hawaii,https://giffords.org/lawcenter/state-laws/mental-health-reporting-in-hawaii
Idaho,Mental Health Reporting,Mental Health Reporting In Idaho,https://giffords.org/lawcenter/state-laws/mental-health-reporting-in-idaho
Illinois,Mental Health Reporting,Mental Health Reporting In Illinois,https://giffords.org/lawcenter/state-laws/mental-health-reporting-in-illinois
Indiana,Mental Health Reporting,Mental Health Reporting In Indiana,https://giffords.org/lawcenter/state-laws/mental-health-reporting-in-indiana
Iowa,Mental Health Reporting,Mental Health Reporting In Iowa,https://giffords.org/lawcenter/state-laws/mental-health-reporting-in-iowa
Kansas,Mental Health Reporting,Mental Health Reporting In Kansas,https://giffords.org/lawcenter/state-laws/mental-health-reporting-in-kansas
Kentucky,Mental Health Reporting,Mental Health Reporting In Kentucky,https://giffords.org/lawcenter/state-laws/mental-health-reporting-in-kentucky
Louisiana,Mental Health Reporting,Mental Health Reporting In Louisiana,https://giffords.org/lawcenter/state-laws/mental-health-reporting-in-louisiana
Maine,Mental Health Reporting,Mental Health Reporting In Maine,https://giffords.org/lawcenter/state-laws/mental-health-reporting-in-maine
Maryland,Mental Health Reporting,Mental Health Reporting In Maryland,https://giffords.org/lawcenter/state-laws/mental-health-reporting-in-maryland
Massachusetts,Mental Health Reporting,Mental Health Reporting In Massachusetts,https://giffords.org/lawcenter/state-laws/mental-health-reporting-in-massachusetts
Michigan,Mental Health Reporting,Mental Health Reporting In Michigan,https://giffords.org/lawcenter/state-laws/mental-health-reporting-in-michigan
Minnesota,Mental Health Reporting,Mental Health Reporting In Minnesota,https://giffords.org/lawcenter/state-laws/mental-health-reporting-in-minnesota
Mississippi,Mental Health Reporting,Mental Health Reporting In Mississippi,https://giffords.org/lawcenter/state-laws/mental-health-reporting-in-mississippi
Missouri,Mental Health Reporting,Mental Health Reporting In Missouri,https://giffords.org/lawcenter/state-laws/mental-health-reporting-in-missouri
Montana,Mental Health Reporting,Mental Health Reporting In Montana,https://giffords.org/lawcenter/state-laws/mental-health-reporting-in-montana
Nebraska,Mental Health Reporting,Mental Health Reporting In Nebraska,https://giffords.org/lawcenter/state-laws/mental-health-reporting-in-nebraska
Nevada,Mental Health Reporting,Mental Health Reporting In Nevada,https://giffords.org/lawcenter/state-laws/mental-health-reporting-in-nevada
New Hampshire,Mental Health Reporting,Mental Health Reporting In New Hampshire,https://giffords.org/lawcenter/state-laws/mental-health-reporting-in-new-hampshire
New Jersey,Mental Health Reporting,Mental Health Reporting In New Jersey,https://giffords.org/lawcenter/state-laws/mental-health-reporting-in-new-jersey
New Mexico,Mental Health Reporting,Mental Health Reporting In New Mexico,https://giffords.org/lawcenter/state-laws/mental-health-reporting-in-new-mexico
