Incident_ID,Injury,Gender,School_Affiliation,Age,Race
19851209PAARP,,,,,
19851203NHCOC,,Male,Student,Teen,
19851127ALCHB,Wounded,Male,Student,Teen,
19851126WASPS,Fatal,Male,Student,14,
19851126WASPS,Fatal,Male,Student,14,
19851022OHSOG,Wounded,Female,Student,16,
19851018MIMUD,Wounded,Female,Student,13,
19851018MIMUD,Wounded,,Student,Teen,
19851018MIMUD,Wounded,,Student,Teen,
19851018MIMUD,Wounded,,Student,Teen,
19851018MIMUD,Wounded,Male,Student,17,
19851018MIMUD,Wounded,,Student,Teen,
19851018MIMUD,Wounded,Female,Student,14,
19851008MDLAB,Fatal,Male,Student,17,
19850925OHTRT,Wounded,Male,Student,14,
19850925OHTRT,Wounded,Male,Student,13,
19850920TXLAC,Wounded,Male,Principal/Vice-Principal,33,
19850920TXLAC,Wounded,Male,Student,15,
19850909TXWHH,Wounded,Male,Teacher,34,
19850904VAEAR,Wounded,Female,Student,14,
19850724TXHIH,Wounded,Male,Student,18,
19850521ALALS,Fatal,Male,Police Officer/SRO,Adut,
19850516FLPAB,,Female,Student,15,
19850418TNSOS,Wounded,Female,Teacher,33,
19850416TXMAA,,Male,Student,17,
19850205CTAIH,Wounded,Male,Student,17,
19850126MASTB,Wounded,,Student,Teen,
19850126MASTB,Wounded,,Student,Teen,
19850126MASTB,Wounded,,Student,Teen,
19850126MASTB,Wounded,,Student,Teen,
19850121KSGOG,Wounded,Male,Teacher,39,
19850121KSGOG,Fatal,Male,Teacher,35,
19850121KSGOG,Wounded,Male,Student,14,
19850121KSGOG,Wounded,Female,Teacher,32,
19850118TXARA,,Male,Student,17,White
19841207MOEDS,,,,,
19841126MDMIR,Wounded,Male,Student,16,
19841109CTWIN,Wounded,Male,Student,16,
19841031LAEAG,Fatal,Male,Student,16,Black
19841030SCPEP,Wounded,Male,Teacher,38,
19841030SCPEP,Wounded,Male,Teacher,Adult,
19841024OHWEC,Fatal,Male,Bus Driver,54,
19841024MISOD,Wounded,Male,Student,15,
19841022MICED,Wounded,Male,Student,16,
19841022MICED,Wounded,Female,Student,16,
19841021PAWYE,Wounded,Female,Student,17,
19840928TXRIN,Wounded,Male,Student,Teen,
19840928TXMIH,Wounded,Male,Student,Child,
19840831LABOS,Wounded,Male,Student,Teen,
19840710MIMUD,Wounded,Male,Student,Teen,
19840522OHCLC,Wounded,Male,Student,16,
19840518CANON,Wounded,,Student,Teen,
19840518CANON,Wounded,,Student,Teen,
19840518CANON,Wounded,,Student,Teen,
19840518CANON,Wounded,,Student,Teen,
19840518CANON,Wounded,,Student,Teen,
19840518CANON,Wounded,,Student,Teen,
19840518CANON,Wounded,,Student,Teen,
19840518CANON,Wounded,,Student,Teen,
19840518CANON,Wounded,,Student,Teen,
19840518CANON,Wounded,,Student,Teen,
19840518CANON,Wounded,,Student,Teen,
19840518CANON,Wounded,,Student,Teen,
19840517TXBOH,Wounded,Female,Student,17,
19840517IASOP,Fatal,Female,Student,Teen,
19840515MTCMG,,Male,Student,18,
19840426NCROW,,Male,Student,11,
19840420MIPRD,Fatal,Male,Student,Teen,
19840405LACLC,Wounded,Male,Student,Teen,
19840224CA49L,Wounded,Female,Student,10,
19840224CA49L,Wounded,Male,Other Staff,50,
19840224CA49L,Fatal,Female,Student,10,
19840224CA49L,Non-gunshot Injury,Male,Student,11,
19840224CA49L,Wounded,Female,Student,10,
19840224CA49L,Wounded,Male,Student,9,
19840224CA49L,Non-gunshot Injury,Male,Student,12,
19840224CA49L,Wounded,Female,Student,8,
19840224CA49L,Wounded,,Student,11,
19840224CA49L,Wounded,Female,Student,11,
19840224CA49L,Fatal,Male,No Relation,24,Hispanic
19840224CA49L,Non-gunshot Injury,Male,Student,9,
19840224CA49L,Non-gunshot Injury,Female,Student,10,
19840224CA49L,Wounded,Female,Student,10,
19840221TXSHH,Wounded,Male,Teacher,30,
19840206KYCEL,Wounded,Male,Student,Teen,
19840105MDLAB,Wounded,Male,Student,17,
19831216ILBOR,Wounded,Female,Teacher,38,
19831202INCRC,Wounded,Male,Student,Teen,
19831118MDHAB,Fatal,Male,Student,14,
19831117ILJAC,Fatal,Male,Gang Member,19,Hispanic
19831117ILJAC,Wounded,Male,Gang Member,17,
19831108MIHIH,Fatal,Male,Student,17,Black
19831022MDCAB,Fatal,Male,Unknown,18,
19831007CACOL,Wounded,Female,Student,16,
19831007CACOL,Wounded,,Student,Teen,
19830930TXTET,Wounded,Male,Student,15,
19830930TXTET,Wounded,Male,Student,17,
19830930TXTET,Wounded,Male,Student,17,
19830921MDWAB,,Male,Student,Teen,
19830912MIHED,Fatal,Male,Student,Teen,
19830912CAMAC,Wounded,Male,Student,Teen,
19830912CAMAC,Wounded,Male,Student,Teen,
19830912CAMAC,Wounded,Male,Student,Teen,
19830912CAMAC,Wounded,Female,Student,Teen,
19830912CAMAC,Wounded,Female,Student,Teen,
19830526PAGRJ,,Male,Student,17,
19830523OHMAM,Wounded,Male,Student,17,Black
19830518FLNOM,Wounded,Male,Student,Teen,
19830516TXLAD,Fatal,Female,Other Staff,Adult,
19830516NYBRN,Wounded,Male,Teacher,47,
19830516NYBRN,Wounded,Male,Student,15,
19830421MOBES,Wounded,Male,Student,Teen,
19830331ILSAC,,Female,Teacher,24,
19830202NMALA,Wounded,Female,Student,16,
19830201TNRIM,,Male,Student,17,
19830131FLDED,,Female,Student,Teen,
19830130TXWEC,Fatal,Male,,16,
19830128MDWIB,,Male,Student,Teen,
19830120MOPAB,Fatal,Male,Student,15,
19830120MOPAB,Wounded,Male,Student,15,
19830118TXJOH,Fatal,Female,Student,Adult,
19821220MIFID,Wounded,Male,Student,15,Black
19821206ALHUH,,Male,Student,17,
19821112MSWIJ,Fatal,Female,Student,17,
19821108MICOD,Wounded,Male,Student,16,
19821108MICOD,Wounded,Male,Student,16,
19821101NYELE,Wounded,Male,Student,16,
19820915ARSOP,,Male,Student,12,
19820910VALAB,,Female,Student,Teen,
19820527NVGAL,Wounded,Female,Student,13,
19820527NVGAL,Wounded,Female,Student,14,
19820430FLANA,Wounded,Male,Student,Teen,
19820429GARUE,,Unknown,Student,Teen,
19820415MDFOB,Wounded,Male,Teacher,Adult,
19820407CODEL,Fatal,Male,Student,13,
19820319NVVAL,Fatal,Male,Teacher,55,
19820319NVVAL,Wounded,Male,Student,17,
19820319NVVAL,Wounded,Male,Student,17,
19820317OHLOL,,Male,Student,17,
19820315ORSPS,,Male,Student,14,
19820209LAJON,Fatal,Male,Student,,
19820208MADOD,Wounded,Female,Student,17,Black
19820205TNHAM,Fatal,Male,Former Teacher,69,
19811223NYJAB,Fatal,Male,Student,16,
19811216TXUNH,Wounded,Male,Student,18,
19811209NYGEB,Fatal,Male,Student,18,
19811013CTHAH,Wounded,Male,Student,Teen,
19810913MDABA,Fatal,Male,Unknown,18,
19810908FLSTW,,Male,Student,12,
19810904NMHOS,Wounded,Male,Student,17,
19810904NMHOS,Wounded,Male,Student,15,
19810901PAWIP,Wounded,Male,Gang Member,Adult,
19810901PAWIP,Wounded,Male,Gang Member,Adult,
19810901PAWIP,Wounded,Male,Gang Member,Adult,
19810515LANEN,Wounded,Female,Teacher,Adult,
19810407MSPOP,Wounded,Female,Student,Teen,
19810402OHALC,Wounded,Male,Student,14,
19810328FLDIF,Fatal,Male,Student,19,
19810303INMAI,Wounded,Male,Student,16,
19810210CAMAL,Fatal,Male,Student,16,
19810210ARLIL,Wounded,Male,Student,16,
19810122MDFRB,,Male,Student,20,
19810121OHWIB,Wounded,Male,Teacher,Adult,
19801212OHLOL,Wounded,Male,Other Staff,48,
19801212ALPAB,Wounded,Female,Student,14,
19801117TXEAF,Wounded,Male,Student,17,Black
19801031ALHUH,Wounded,Male,Student,17,
19801013ALCET,Wounded,Male,Student,15,
19800926CTBRB,Wounded,Male,Student,17,
19800926CTBRB,Wounded,Male,Student,15,
19800911ALJOM,Fatal,Female,Teacher,44,
19800910DCSPW,Fatal,Male,Student,16,
19800908FLFOJ,Wounded,Male,Teacher,35,
19800902CAWHL,Wounded,Male,Student,Teen,
19800902CAWHL,Wounded,Male,Student,Teen,
19800902CAWHL,Wounded,Male,Student,Teen,
19800902CAWHL,Wounded,Male,Student,Teen,
19800902CAWHL,Wounded,Male,Student,Teen,
19800902CAWHL,Wounded,Male,Student,Teen,
19800902CAWHL,Wounded,Male,Student,Teen,
19800902CAWHL,Wounded,Male,Student,Teen,
19800902CAWHL,Wounded,Male,Student,Teen,
19800902CAWHL,Wounded,Male,Student,Teen,
19800530NYCLB,,Male,Student,15,
19800417VACAC,Fatal,Male,Principal/Vice-Principal,33,
19800417VACAC,Fatal,Female,Other Staff,32,
19800331MDFRB,Wounded,Male,Student,16,Black
19800320TXJLD,Fatal,Female,Teacher,49,
19800215MSHUM,Fatal,Female,Teacher,31,Black
19800211INARI,Wounded,Male,Student,15,
19800207TXVAL,Wounded,Male,Student,10,
19800201DCLAW,Wounded,Male,Student,9,
19800129VALAW,,Male,Student,17,
19800107ARSTS,Fatal,Male,Student,19,White
19791221MOBLS,Wounded,Male,Student,16,
19791203MDEAB,Wounded,Male,Student,17,
19791203MDEAB,Wounded,Male,Student,Teen,
19791203MDEAB,Wounded,Male,Student,Teen,
19791130TXUNL,Wounded,Female,Student,11,
19791105INWAI,Wounded,Male,Student,14,
19791023MOOFS,Wounded,Male,Student,17,
19791023MOOFS,Wounded,Male,Student,18,
19790928MACHC,Wounded,Male,Student,15,Black
19790614OHNEN,Fatal,Male,,13,
19790426TXAZA,Fatal,Male,Student,13,
19790425PAMAH,Wounded,Male,Teacher,34,
19790416WIWIM,Wounded,Male,Former Student,17,
19790328CALOL,Wounded,Female,Teacher,39,
19790314FLMCM,Wounded,Male,Teacher,32,
19790226CABAB,Wounded,Male,Student,Teen,
19790226CABAB,Wounded,Male,Student,Teen,
19790226CABAB,Wounded,Female,Student,Teen,
19790129CAGRS,Wounded,,Student,Child,
19790129CAGRS,Wounded,Male,Police Officer/SRO,Adult,
19790129CAGRS,Wounded,,Student,Child,
19790129CAGRS,Wounded,,Student,Child,
19790129CAGRS,Wounded,,Student,Child,
19790129CAGRS,Wounded,,Student,Child,
19790129CAGRS,Fatal,Male,Other Staff,53,
19790129CAGRS,Wounded,,Student,Child,
19790129CAGRS,Fatal,Male,Other Staff,56,
19790129CAGRS,Wounded,,Student,Child,
19790129CAGRS,Wounded,,Student,Child,
19781214CTWIN,Fatal,Male,Teacher,56,
19781129NYPAN,Wounded,Male,Student,16,
19781017MOUNU,Wounded,Male,Student,Teen,
19781017MOUNU,Wounded,Male,Student,Teen,
19781017MOUNU,Wounded,Male,Student,Teen,
19781017ALLAL,Wounded,Male,Principal/Vice-Principal,Adult,
19780610MAWEW,,Male,Student,17,
19780607DEDOD,Fatal,Male,Student,18,
19780519PADOP,Wounded,,Student,Child,
19780519PADOP,Wounded,,Student,12,
19780519PADOP,Wounded,,Student,Child,
19780519PADOP,Wounded,,Student,Child,
19780519PADOP,Wounded,,Student,Child,
19780519PADOP,Wounded,,Student,Child,
19780519PADOP,Wounded,,Student,Child,
19780519PADOP,Wounded,,Student,Child,
19780518TXMUA,Fatal,Male,Teacher,Adult,
19780428ILRIN,Fatal,Male,Student,16,
19780428ILRIN,Wounded,Male,Student,16,
19780428ILRIN,Wounded,Male,Student,15,
19780428ILRIN,Fatal,Male,Student,16,
19780426TXPAD,Fatal,Male,Other Staff,56,
19780414MIFOD,Wounded,Male,Student,16,
19780329TNGAN,Wounded,Male,Parent,Adult,White
19780309CAMOS,Wounded,Male,Student,9,
19780222MIEVL,Fatal,Male,Student,15,
19780222MIEVL,Wounded,Male,Student,16,
19780209WVHAS,Fatal,Male,Student,Teen,
19780111KYCHH,Wounded,Male,Student,Teen,
19771215MABLC,Wounded,Male,Student,16,
19771215MABLC,Wounded,Male,Student,18,
19771212FLWEW,Fatal,Male,Principal/Vice-Principal,Adult,
19771209CAPES,,Female,Teacher,Adult,
19771129MOVAS,Wounded,Male,Student,16,
19771129MOHAS,,,,,
19770711COSOC,Wounded,Male,Student,15,
19770622ILHOC,Wounded,Male,Student,18,
19770622ILHOC,Wounded,Male,Student,18,
19770517FLSTC,,,,,
19770418TNPIN,Fatal,Male,Parent,46,
19770407TXWHW,Fatal,Male,Principal/Vice-Principal,31,
19770321NYPAH,,,,,
19770308ILCOE,Wounded,Female,Student,16,
19770308ILCOE,Wounded,Male,Principal/Vice-Principal,Adult,
19770228TXHOA,Wounded,Male,Student,15,
19770228MOROS,Wounded,Male,Student,16,
19770228MOROS,Wounded,Male,Student,16,
19770209ILFEC,Wounded,Male,Student,15,
19770209ILFEC,Wounded,Male,Student,Teen,
19770209ILFEC,Wounded,Male,Student,Teen,
19770209ILFEC,Fatal,Female,Student,Teen,
19770113ILOLB,Wounded,Male,Student,15,
19761210MOFRS,Wounded,Male,Principal/Vice-Principal,39,
19761210MOFRS,Wounded,Female,Teacher,39,
19761110MIBUD,Fatal,Female,Teacher,Adult,
19760920NCGUG,Wounded,Female,Bus Driver,Adult,
19760602MDMTC,,,,,
19760514FLPAW,Wounded,Male,Former Student,18,
19760513MOMAS,Wounded,Male,Student,9,
19760412TXODF,Fatal,Male,Student,15,
19760412TXODF,Wounded,Male,Student,15,
19760212MIMUD,Wounded,Male,Student,Teen,
19760212MIMUD,Wounded,Male,Student,Teen,
19760212MIMUD,Wounded,Male,Student,Teen,
19760212MIMUD,Wounded,Male,Student,Teen,
19760212MIMUD,Wounded,Male,Student,Teen,
19760206FLESP,Wounded,Male,Student,Teen,White
19760206FLESP,Wounded,Male,Student,Teen,White
19760206FLESP,Wounded,Male,Student,Teen,White
19760206FLESP,Wounded,Male,Student,Teen,White
19760123OHCOC,Wounded,Female,Other Staff,44,
19760123OHCOC,Fatal,Male,Teacher,56,
19760101AZCAP,Wounded,Male,Security Guard,39,
19751218CAORS,Wounded,Male,Unknown,18,
19751024GAMUA,Wounded,Male,Principal/Vice-Principal,35,
19751001NMHEA,Fatal,Male,Teacher,36,
19750911OKGRO,Wounded,Male,Student,Teen,White
19750911OKGRO,Non-gunshot Injury,Male,Student,Teen,
19750911OKGRO,Non-gunshot Injury,Male,Student,Teen,
19750911OKGRO,Non-gunshot Injury,Male,Student,Teen,
19750911OKGRO,Wounded,,Police Officer/SRO,Adult,
19750911OKGRO,Fatal,Male,Student,15,White
19750711MOCES,Wounded,Female,Student,18,
19750711MOCES,Wounded,Female,Student,17,
19750709ILDEC,Wounded,Female,Teacher,30,
19750527MIPID,Fatal,Male,Student,13,
19750515MOROS,Wounded,Male,Other Staff,34,
19750321VAFAR,Wounded,Female,Student,8,
19750321OHPAD,Wounded,Male,Student,31,
19750318MOSUS,Fatal,Male,Student,18,
19750312TXJOH,Wounded,Male,Student,15,
19750312TXJOH,Wounded,Male,Student,17,
19750224NJSTP,Fatal,Male,Teacher,38,
19750224NJSTP,Wounded,Female,Teacher,25,
19750207NYBOM,,Male,Student,16,
19741230NYOLO,Fatal,Male,No Relation,58,
19741230NYOLO,Wounded,Male,Police Officer/SRO,23,
19741230NYOLO,Non-gunshot Injury,Male,Police Officer/SRO,40,
19741230NYOLO,Non-gunshot Injury,Male,Police Officer/SRO,36,
19741230NYOLO,Wounded,Male,Police Officer/SRO,37,
19741230NYOLO,Wounded,Male,No Relation,Child,
19741230NYOLO,Wounded,Male,Police Officer/SRO,43,
19741230NYOLO,Fatal,Female,No Relation,25,
19741230NYOLO,Wounded,Male,No Relation,Adult,
19741230NYOLO,Wounded,Male,Police Officer/SRO,55,
19741230NYOLO,Non-gunshot Injury,Male,Police Officer/SRO,28,
19741230NYOLO,Wounded,Male,Police Officer/SRO,35,
19741230NYOLO,Non-gunshot Injury,Male,Student,12,
19741230NYOLO,Fatal,Male,Other Staff,63,
19741218CAMAL,Fatal,Male,Student,16,
19741218CAMAL,Wounded,Male,Student,17,
19741125SCCAC,,,,,
19741121ARBOL,Fatal,Male,Student,15,
19741121ARBOL,Wounded,Male,Student,15,
19741118SCCAC,Wounded,Male,No Relation,18,
19741021MDDOB,Wounded,Male,Security Guard,42,
19741007LADEH,Wounded,Male,Student,Teen,White
19741007LADEH,Fatal,Male,Student,13,White
19740925CASAL,Wounded,Male,Student,17,
19740923CAJED,Wounded,Male,Student,16,
19740519FLHIO,,,,,
19740510TNCHR,Fatal,Male,Student,20,
19740402CTSTB,Wounded,Male,Student,5,
19740402CTSTB,Wounded,Female,Teacher,Adult,
19740322INBRB,Fatal,Male,Teacher,48,
19740207CAJAO,Fatal,Male,No Relation,26,
19740207CAJAO,Fatal,Male,No Relation,29,
19740122CALOL,Fatal,Male,Student,18,
19740117ILBAC,Fatal,Male,Principal/Vice-Principal,52,
19740117ILBAC,Wounded,Male,Security Guard,47,
19740117ILBAC,Wounded,Male,Principal/Vice-Principal,40,
19740117ILBAC,Non-gunshot Injury,Male,Teacher,29,
19731213OHHUC,Wounded,Male,Student,17,
19731206CAFRL,Wounded,Male,Student,17,
19731109CALOL,Wounded,Female,No Relation,16,
19731109CALOL,Fatal,Female,No Relation,1,
19731108ILWOC,Fatal,Male,Student,18,
19731031MONOS,Wounded,Male,No Relation,17,
19731024MNCEM,Wounded,Male,Student,16,
19731023OHBAB,Wounded,Male,Teacher,27,
19731023MOSUS,Wounded,Male,Student,18,
19731019MOBES,Fatal,Male,Student,17,
19731002ILELA,Fatal,Female,Student,16,
19730928CAWIL,Wounded,Female,Student,16,
19730928CAWIL,Wounded,Male,Student,Teen,
19730928CAWIL,Wounded,Male,Student,Teen,
19730501OHRAY,Wounded,Male,Student,16,
19730501OHRAY,Wounded,Male,Student,17,
19730501OHRAY,Wounded,Female,Student,16,
19730423KYJAH,Fatal,Male,Student,13,
19730405CALOL,Wounded,Male,Student,16,
19730405CALOL,Wounded,Male,Student,17,
19730226VAARR,Wounded,Female,Student,14,
19730226VAARR,Fatal,Male,Student,16,
19730212ALBOM,Wounded,Male,Student,15,
19730131NCCUB,Wounded,Male,Student,Teen,
19730118CAJOL,Wounded,Male,Other Staff,20,
19730118CAJOL,Wounded,Male,Other Staff,18,
19730105NCSOS,Wounded,Female,Student,Teen,White
19730105NCSOS,Wounded,Female,Student,Teen,White
19730105NCSOS,Wounded,Male,Student,Teen,White
19730105NCSOS,Wounded,Male,Student,Teen,White
19721129FLMIM,Wounded,Male,Student,17,
19721127MIPOP,Wounded,Female,Student,15,
19721127MIPOP,Wounded,Male,Student,16,
19721127MIPOP,Wounded,Male,Student,15,
19721127MIPOP,Wounded,Male,Student,15,
19721127MIPOP,Wounded,Female,Student,15,
19721111CAJEL,Wounded,Female,Student,14,
19721111CAJEL,Wounded,Male,Student,16,
19721111CAJEL,Wounded,Male,Student,16,
19721111CAJEL,Wounded,Male,Student,14,
19721111CAJEL,Wounded,Female,Student,16,
19720921OHTHA,Wounded,Female,Teacher,27,White
19720919TXCUH,Wounded,Female,Teacher,28,
19720915MISAS,Wounded,Male,Student,Teen,
19720915MISAS,Wounded,Male,Student,Teen,
19720914TXFRH,Wounded,Male,Teacher,25,
19720505INDEI,Fatal,Male,Student,16,
19720504NVLIR,Fatal,Male,Principal/Vice-Principal,33,
19720412LAEAG,Wounded,Female,Teacher,27,
19720313TXUNH,Wounded,Male,Student,15,
19720228CAMAL,Wounded,Male,Student,14,
19720215ILKEC,,Male,No Relation,21,
19720214ILCAC,Fatal,Male,Student,18,
19720126MDHAB,Wounded,Male,Student,16,
19720126MDGWB,Wounded,Male,Student,14,
19720124OHSTS,Wounded,Male,Teacher,49,White
19720105DCPAW,Fatal,Female,Teacher,57,
19711213MDCAB,Wounded,Male,Student,16,
19711206CALOL,Wounded,Male,Student,14,
19711206CALOL,Wounded,Male,Student,14,
19711206CALOL,Wounded,Female,Student,13,
19711206CALOL,Wounded,Female,Student,13,
19711124MDEDB,Fatal,Male,Student,17,
19711108OKGRT,Fatal,Male,Principal/Vice-Principal,49,
19711103NMCAC,Wounded,Male,Police Officer/SRO,Adult,
19711029MDFRB,Wounded,Male,Student,Teen,
19711029MDFRB,Wounded,Male,Student,Teen,
19711029MDFOB,Wounded,Male,Student,Teen,
19711028MDCIB,Wounded,Male,Student,17,
19710929VAPEP,Wounded,Female,Student,17,Black
19710929VAPEP,Fatal,Male,Student,14,White
19710929VAPEP,Wounded,Male,Student,14,Black
19710928MNCEM,,,Student,Teen,
19710924NYMCB,Fatal,Male,Student,23,
19710909TXDUL,Fatal,Male,Student,16,Black
19710820PAMOM,Wounded,Male,Student,18,Black
19710602NYEAE,,Male,Student,13,
19710527MIBES,Wounded,Male,Student,16,
19710405PAWIH,Non-gunshot Injury,Female,Student,18,
19710309AZROT,Wounded,Female,Student,14,
19710225OHFRC,Fatal,Male,Student,15,
19710210TXOAD,Wounded,,Student,Teen,
19710210TXOAD,Wounded,,Student,Teen,
19710205PAJOW,Wounded,Male,Student,13,
19710202PAMOP,Fatal,Male,Teacher,56,White
19701212WIXAA,Fatal,Male,No Relation,42,
19701120ILHAC,Wounded,Female,Student,14,
19701120ILHAC,Wounded,Male,Student,15,
19701027OHAPM,Wounded,Male,Student,15,
19701020TNWAN,Wounded,Male,Student,15,
19701019TNBOM,Fatal,Male,Student,Teen,
19701005MIPOD,Wounded,Male,Student,Teen,
19701005MIPOD,Wounded,Male,Student,Teen,
19701005MIPOD,Wounded,Male,Student,Teen,
19701005MIPOD,Wounded,Male,Student,Teen,
19700928IACED,Wounded,Female,Student,Teen,
19700924IDMEM,Fatal,Male,Student,16,
19700914TNHAN,Wounded,Male,Student,16,Black
19700914TNHAN,Wounded,Male,Student,16,Black
19700914TNHAN,Fatal,Male,Student,20,Black
19700831FLALM,Fatal,Male,Parent,Adult,Hispanic
19700828TXRIE,Wounded,Male,Student,15,Hispanic
19700515UTBEO,Wounded,Female,Teacher,Adult,
19700515UTBEO,Wounded,Male,Student,15,
19700508FLCAD,Wounded,Male,Student,19,
19700422DEPIW,Fatal,Male,Student,18,Black
19700415ARPIP,Fatal,Male,Student,20,Black
19700415ARPIP,Wounded,Unknown,Student,Teen,Black
19700415ARPIP,Wounded,Unknown,Student,Teen,Black
19700415ARPIP,Wounded,Unknown,Student,Teen,Black
19700415ARPIP,Wounded,Unknown,Student,Teen,Black
19700415ARPIP,Wounded,Unknown,Student,Teen,Black
19700323CADAL,Wounded,Male,Security Guard,44,
19700323CADAL,Wounded,Male,Student,16,
19700206OHJOC,Wounded,Male,Student,18,
19700105DCUNW,,Male,Unknown,16,
19700105DCSOW,Wounded,Male,Student,Teen,
19700105DCHIW,Fatal,Male,Student,15,
19691119WITOT,Fatal,Male,Other Staff,46,
19690513NCHAW,Fatal,Male,Student,13,
19690425ILTIC,Wounded,Male,Student,17,
19690123DCCAW,Fatal,Male,Other Staff,45,
19681010TNRIC,Fatal,Male,Student,17,Black
19680928ILTIC,Wounded,Male,Student,16,White
19680905ILPAC,Wounded,Female,Student,15,
19680905ILPAC,Wounded,Male,Student,18,
19680905ILPAC,Wounded,Male,Student,15,
19680610CASAR,Wounded,Male,Student,17,
19680522FLCHM,Wounded,Unknown,Teacher,Adult,
19680522FLCHM,Wounded,Unknown,Student,13,
19680325NCHIH,Fatal,Male,Student,16,
19680212OKHOH,Wounded,Male,Student,18,
19680205ILBOC,Wounded,Male,Student,17,
19680205ILBOC,Wounded,Male,Student,16,
19680130FLMIM,Fatal,Female,Student,16,Black
19671023HIFAH,Wounded,Male,Student,23,
19671018PAGEP,Wounded,Female,Student,14,
19671018PAGEP,Wounded,Male,Student,16,
19670503ILWEN,Fatal,Female,Student,17,White
19670503ILWEN,Wounded,Male,Teacher,44,White
19670419TXTRF,Fatal,Male,Student,18,
19670419TXTRF,Wounded,Male,Student,18,
19670127NCSTS,Fatal,Male,Student,18,
19661108TNLAM,Wounded,Male,Student,14,Black
19661108TNLAM,Wounded,Female,Student,16,Black
19661005MNGRG,Fatal,Male,Other Staff,Adult,White
19661005MNGRG,Wounded,Male,Student,14,White
19660922PAPHP,Wounded,Male,Student,17,Black
19660922PAPHP,Wounded,Male,Student,16,Black
19660922PAPHP,Wounded,Male,Student,Teen,Black
19660922PAPHP,Wounded,Male,Student,Teen,Black
19660427NYBAB,Fatal,Male,Teacher,48,
19660328CAJOL,Wounded,Male,Student,16,Black
19660324CACAM,Fatal,Male,Other Staff,57,
19660324CACAM,Fatal,Male,Other Staff,Adult,
19660324CACAM,Fatal,Male,Relative,16,
19660314TXCAW,Fatal,Male,No Relation,24,Black
19660311NCIRC,Wounded,Male,Student,13,
20211116LAABA,Fatal,Male,Student,Teen,
19950327MIPED,Wounded,,Student,Teen,
19950327MIPED,Wounded,,Student,Teen,
19950327MIDED,Wounded,,Student,Teen,
19920609MIDED,Fatal,Female,Teacher,Adult,
20191022MIPOH,Wounded,Male,No Relation,20,
20211202PAWIP,Fatal,Female,No Relation,40,
19800502MINOD,Wounded,,Student,17,
19900124MIFID,Wounded,Male,Student,Teen,
19750515MDLAU,Fatal,Male,Student,17,
20210301NYWAO,Wounded,Male,Police Officer/SRO,Adult,
20121214CTSAN,Wounded,,,,
20121214CTSAN,Wounded,,,,
20080116NCCRC,Wounded,Male,Student,Teen,
20030415CADED,Wounded,Male,Student,13,
20010206TXPED,Wounded,,Student,Teen,
20000224OKTET,,Male,Student,19,
19991103MADOB,Wounded,Male,Student,Teen,
